date,close,SMA50,SMA100,Signal,Entry/Exit,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns
11/17/2017,170.15,161.1042,157.7432,1,0,500,0,85075,28810,113885,-0.00415355,0.13885
11/20/2017,169.98,161.2738,158.0062,1,0,500,0,84990,28810,113800,-0.000746367,0.138
11/21/2017,173.14,161.5194,158.2974,1,0,500,0,86570,28810,115380,0.013884007,0.1538
11/22/2017,174.96,161.8256,158.612,1,0,500,0,87480,28810,116290,0.007886982,0.1629
11/24/2017,174.97,162.1594,158.9208,1,0,500,0,87485,28810,116295,4.30E-05,0.16295
11/27/2017,174.09,162.4436,159.2344,1,0,500,0,87045,28810,115855,-0.003783482,0.15855
11/28/2017,173.07,162.7316,159.5233,1,0,500,0,86535,28810,115345,-0.004402054,0.15345
11/29/2017,169.48,162.9466,159.7675,1,0,500,0,84740,28810,113550,-0.01556201,0.1355
11/30/2017,171.85,163.2622,160.0307,1,0,500,0,85925,28810,114735,0.010435931,0.14735
12/1/2017,171.05,163.6154,160.2838,1,0,500,0,85525,28810,114335,-0.003486295,0.14335
12/4/2017,169.8,163.9736,160.5041,1,0,500,0,84900,28810,113710,-0.005466393,0.1371
12/5/2017,169.64,164.3554,160.7101,1,0,500,0,84820,28810,113630,-0.000703544,0.1363
12/6/2017,169.01,164.6728,160.9046,1,0,500,0,84505,28810,113315,-0.002772155,0.13315
12/7/2017,169.32,164.9746,161.097,1,0,500,0,84660,28810,113470,0.001367868,0.1347
12/8/2017,169.37,165.2964,161.2805,1,0,500,0,84685,28810,113495,0.000220323,0.13495
12/11/2017,172.67,165.6674,161.5038,1,0,500,0,86335,28810,115145,0.014538085,0.15145
12/12/2017,171.7,166.0252,161.7181,1,0,500,0,85850,28810,114660,-0.00421208,0.1466
12/13/2017,172.27,166.381,161.9199,1,0,500,0,86135,28810,114945,0.00248561,0.14945
12/14/2017,172.22,166.7558,162.1147,1,0,500,0,86110,28810,114920,-0.000217495,0.1492
12/15/2017,173.97,167.1274,162.3198,1,0,500,0,86985,28810,115795,0.007613992,0.15795
12/18/2017,176.42,167.5498,162.5784,1,0,500,0,88210,28810,117020,0.010579041,0.1702
12/19/2017,174.54,167.9238,162.8288,1,0,500,0,87270,28810,116080,-0.008032815,0.1608
12/20/2017,174.35,168.2928,163.085,1,0,500,0,87175,28810,115985,-0.000818401,0.15985
12/21/2017,175.01,168.662,163.3346,1,0,500,0,87505,28810,116315,0.002845195,0.16315
12/22/2017,175.01,169.0422,163.5133,1,0,500,0,87505,28810,116315,0,0.16315
12/26/2017,170.57,169.3138,163.6633,1,0,500,0,85285,28810,114095,-0.019086102,0.14095
12/27/2017,170.6,169.5282,163.8054,1,0,500,0,85300,28810,114110,0.000131469,0.1411
12/28/2017,171.08,169.7404,163.9281,1,0,500,0,85540,28810,114350,0.002103234,0.1435
12/29/2017,169.23,169.9298,164.0196,1,0,500,0,84615,28810,113425,-0.0080892,0.13425
1/2/2018,172.26,170.2554,164.1316,1,0,500,0,86130,28810,114940,0.013356844,0.1494
1/3/2018,172.23,170.575,164.3007,1,0,500,0,86115,28810,114925,-0.000130503,0.14925
1/4/2018,173.03,170.9122,164.4562,1,0,500,0,86515,28810,115325,0.003480531,0.15325
1/5/2018,175,171.2702,164.6077,1,0,500,0,87500,28810,116310,0.00854108,0.1631
1/8/2018,174.35,171.629,164.7352,1,0,500,0,87175,28810,115985,-0.002794257,0.15985
1/9/2018,174.33,171.9674,164.869,1,0,500,0,87165,28810,115975,-8.62E-05,0.15975
1/10/2018,174.29,172.1922,165.0333,1,0,500,0,87145,28810,115955,-0.000172451,0.15955
1/11/2018,175.28,172.3634,165.2111,1,0,500,0,87640,28810,116450,0.004268897,0.1645
1/12/2018,177.09,172.5244,165.4099,1,0,500,0,88545,28810,117355,0.007771576,0.17355
1/16/2018,176.19,172.7104,165.574,1,0,500,0,88095,28810,116905,-0.003834519,0.16905
1/17/2018,179.1,172.9302,165.7652,1,0,500,0,89550,28810,118360,0.012446003,0.1836
1/18/2018,179.26,173.0654,165.9651,1,0,500,0,89630,28810,118440,0.000675904,0.1844
1/19/2018,178.46,173.1496,166.1511,1,0,500,0,89230,28810,118040,-0.003377237,0.1804
1/22/2018,177,173.1934,166.3064,1,0,500,0,88500,28810,117310,-0.006184344,0.1731
1/23/2018,177.04,173.2094,166.4477,1,0,500,0,88520,28810,117330,0.000170488,0.1733
1/24/2018,174.22,173.1762,166.5564,1,0,500,0,87110,28810,115920,-0.012017387,0.1592
1/25/2018,171.11,173.105,166.6275,1,0,500,0,85555,28810,114365,-0.013414424,0.14365
1/26/2018,171.51,173.0558,166.7021,1,0,500,0,85755,28810,114565,0.001748787,0.14565
1/29/2018,167.96,172.9882,166.7609,1,0,500,0,83980,28810,112790,-0.015493388,0.1279
1/30/2018,166.97,172.946,166.8115,1,0,500,0,83485,28810,112295,-0.004388687,0.12295
1/31/2018,167.43,172.8726,166.8732,1,0,500,0,83715,28810,112525,0.002048177,0.12525
2/1/2018,167.78,172.8252,166.9647,1,0,500,0,83890,28810,112700,0.00155521,0.127
2/2/2018,160.5,172.6356,166.9547,1,0,500,0,80250,28810,109060,-0.032298137,0.0906
2/5/2018,156.49,172.3026,166.911,1,0,500,0,78245,28810,107055,-0.018384376,0.07055
2/6/2018,163.03,172.064,166.9448,1,0,500,0,81515,28810,110325,0.030545047,0.10325
2/7/2018,159.54,171.7554,166.9574,1,0,500,0,79770,28810,108580,-0.015816905,0.0858
2/8/2018,155.15,171.3766,166.9101,1,0,500,0,77575,28810,106385,-0.020215509,0.06385
2/9/2018,156.41,171.0434,166.8875,1,0,500,0,78205,28810,107015,0.005921887,0.07015
2/12/2018,162.71,170.908,166.9273,1,0,500,0,81355,28810,110165,0.029435126,0.10165
2/13/2018,164.34,170.7578,167.01,1,0,500,0,82170,28810,110980,0.007397994,0.1098
2/14/2018,167.37,170.6842,167.1498,1,0,500,0,83685,28810,112495,0.013651108,0.12495
2/15/2018,172.99,170.748,167.3608,1,0,500,0,86495,28810,115305,0.024978888,0.15305
2/16/2018,172.43,170.8038,167.5796,1,0,500,0,86215,28810,115025,-0.002428342,0.15025
2/20/2018,171.85,170.8606,167.7667,1,0,500,0,85925,28810,114735,-0.002521191,0.14735
2/21/2018,171.07,170.8956,167.9351,1,0,500,0,85535,28810,114345,-0.003399137,0.14345
2/22/2018,172.5,170.9582,168.1273,1,0,500,0,86250,28810,115060,0.006253006,0.1506
2/23/2018,175.5,171.0148,168.3411,1,0,500,0,87750,28810,116560,0.013036677,0.1656
2/26/2018,178.97,171.1602,168.5927,1,0,500,0,89485,28810,118295,0.014885038,0.18295
2/27/2018,178.39,171.2826,168.8318,1,0,500,0,89195,28810,118005,-0.002451498,0.18005
2/28/2018,178.12,171.4006,169.0782,1,0,500,0,89060,28810,117870,-0.001144019,0.1787
3/1/2018,175,171.4212,169.2743,1,0,500,0,87500,28810,116310,-0.01323492,0.1631
3/2/2018,176.21,171.417,169.4834,1,0,500,0,88105,28810,116915,0.005201616,0.16915
3/5/2018,176.82,171.4626,169.6932,1,0,500,0,88410,28810,117220,0.002608733,0.1722
3/6/2018,176.67,171.509,169.9009,1,0,500,0,88335,28810,117145,-0.000639823,0.17145
3/7/2018,175.03,171.5094,170.0857,1,0,500,0,87515,28810,116325,-0.006999872,0.16325
3/8/2018,176.94,171.548,170.2951,1,0,500,0,88470,28810,117280,0.008209757,0.1728
3/9/2018,179.98,171.7362,170.525,1,0,500,0,89990,28810,118800,0.012960437,0.188
3/12/2018,181.72,171.9586,170.7434,1,0,500,0,90860,28810,119670,0.007323232,0.1967
3/13/2018,179.97,172.1364,170.9384,1,0,500,0,89985,28810,118795,-0.007311774,0.18795
3/14/2018,178.44,172.3206,171.1252,1,0,500,0,89220,28810,118030,-0.006439665,0.1803
3/15/2018,178.65,172.4484,171.3519,1,0,500,0,89325,28810,118135,0.000889604,0.18135
3/16/2018,178.02,172.5642,171.5696,1,0,500,0,89010,28810,117820,-0.002666441,0.1782
3/19/2018,175.3,172.6096,171.7609,1,0,500,0,87650,28810,116460,-0.011543032,0.1646
3/20/2018,175.24,172.6144,171.9423,1,0,500,0,87620,28810,116430,-0.000257599,0.1643
3/21/2018,171.27,172.5528,172.0909,1,0,500,0,85635,28810,114445,-0.017048871,0.14445
3/22/2018,168.85,172.4432,172.2053,1,0,500,0,84425,28810,113235,-0.010572764,0.13235
3/23/2018,164.94,172.2562,172.2242,1,0,500,0,82470,28810,111280,-0.01726498,0.1128
3/26/2018,172.77,172.206,172.2847,0,-1,0,-500,0,115195,115195,0.035181524,0.15195
3/27/2018,168.34,172.031,172.2777,0,0,0,0,0,115195,115195,0,0.15195
3/28/2018,166.48,171.8368,172.2736,0,0,0,0,0,115195,115195,0,0.15195
3/29/2018,167.78,171.6104,172.2703,0,0,0,0,0,115195,115195,0,0.15195
4/2/2018,166.68,171.3588,172.2121,0,0,0,0,0,115195,115195,0,0.15195
4/3/2018,168.39,171.1574,172.1535,0,0,0,0,0,115195,115195,0,0.15195
4/4/2018,171.61,171.0496,172.1215,0,0,0,0,0,115195,115195,0,0.15195
4/5/2018,172.8,170.9648,172.0871,0,0,0,0,0,115195,115195,0,0.15195
4/6/2018,168.38,170.848,172.0121,0,0,0,0,0,115195,115195,0,0.15195
4/9/2018,170.05,170.8268,171.9659,0,0,0,0,0,115195,115195,0,0.15195
4/10/2018,173.25,170.8616,171.9587,0,0,0,0,0,115195,115195,0,0.15195
4/11/2018,172.44,170.9512,171.9697,0,0,0,0,0,115195,115195,0,0.15195
4/12/2018,174.14,171.0946,172.0203,0,0,0,0,0,115195,115195,0,0.15195
4/13/2018,174.73,171.2406,172.0566,0,0,0,0,0,115195,115195,0,0.15195
4/16/2018,175.82,171.4014,172.1133,0,0,0,0,0,115195,115195,0,0.15195
4/17/2018,178.24,171.7562,172.1959,0,0,0,0,0,115195,115195,0,0.15195
4/18/2018,177.84,172.1832,172.2429,0,0,0,0,0,115195,115195,0,0.15195
4/19/2018,172.8,172.3786,172.2213,1,1,500,500,86400,28795,115195,0,0.15195
4/20/2018,165.72,172.5022,172.1288,1,0,500,0,82860,28795,111655,-0.0307305,0.11655
4/23/2018,165.24,172.704,172.0403,1,0,500,0,82620,28795,111415,-0.002149478,0.11415
4/24/2018,162.94,172.8346,171.939,1,0,500,0,81470,28795,110265,-0.01032177,0.10265
4/25/2018,163.65,172.8534,171.8807,1,0,500,0,81825,28795,110620,0.003219517,0.1062
4/26/2018,164.22,172.851,171.8044,1,0,500,0,82110,28795,110905,0.002576388,0.10905
4/27/2018,162.32,172.75,171.7171,1,0,500,0,81160,28795,109955,-0.00856589,0.09955
4/30/2018,165.26,172.5954,171.6717,1,0,500,0,82630,28795,111425,0.013369106,0.11425
5/1/2018,169.1,172.5288,171.6663,1,0,500,0,84550,28795,113345,0.017231322,0.13345
5/2/2018,176.57,172.6232,171.7419,1,0,500,0,88285,28795,117080,0.03295249,0.1708
5/3/2018,176.89,172.7396,171.8176,1,0,500,0,88445,28795,117240,0.001366587,0.1724
5/4/2018,183.83,172.9662,171.9622,1,0,500,0,91915,28795,120710,0.029597407,0.2071
5/7/2018,185.16,173.1594,172.0871,1,0,500,0,92580,28795,121375,0.005509071,0.21375
5/8/2018,186.05,173.301,172.2306,1,0,500,0,93025,28795,121820,0.003666323,0.2182
5/9/2018,187.36,173.4804,172.3815,1,0,500,0,93680,28795,122475,0.005376785,0.22475
5/10/2018,190.04,173.7188,172.5597,1,0,500,0,95020,28795,123815,0.010941008,0.23815
5/11/2018,188.59,173.9906,172.7059,1,0,500,0,94295,28795,123090,-0.00585551,0.2309
5/14/2018,188.15,174.2294,172.8232,1,0,500,0,94075,28795,122870,-0.00178731,0.2287
5/15/2018,186.44,174.4218,172.9422,1,0,500,0,93220,28795,122015,-0.006958574,0.22015
5/16/2018,188.18,174.652,173.0805,1,0,500,0,94090,28795,122885,0.007130271,0.22885
5/17/2018,186.99,174.8912,173.2003,1,0,500,0,93495,28795,122290,-0.004841925,0.2229
5/18/2018,186.31,175.0786,173.3133,1,0,500,0,93155,28795,121950,-0.002780276,0.2195
5/21/2018,187.63,175.2316,173.4839,1,0,500,0,93815,28795,122610,0.005412054,0.2261
5/22/2018,187.16,175.3404,173.6495,1,0,500,0,93580,28795,122375,-0.001916646,0.22375
5/23/2018,188.36,175.5082,173.8223,1,0,500,0,94180,28795,122975,0.004902962,0.22975
5/24/2018,188.15,175.7024,174.0115,1,0,500,0,94075,28795,122870,-0.000853832,0.2287
5/25/2018,188.58,175.901,174.1747,1,0,500,0,94290,28795,123085,0.001749817,0.23085
5/29/2018,187.9,176.0986,174.3314,1,0,500,0,93950,28795,122745,-0.002762319,0.22745
5/30/2018,187.5,176.3426,174.4761,1,0,500,0,93750,28795,122545,-0.001629394,0.22545
5/31/2018,186.87,176.5752,174.5948,1,0,500,0,93435,28795,122230,-0.002570484,0.2223
6/1/2018,190.24,176.9546,174.7537,1,0,500,0,95120,28795,123915,0.013785486,0.23915
6/4/2018,191.83,177.4142,174.9287,1,0,500,0,95915,28795,124710,0.006415688,0.2471
6/5/2018,193.31,177.9816,175.1189,1,0,500,0,96655,28795,125450,0.005933766,0.2545
6/6/2018,193.98,178.4058,175.3059,1,0,500,0,96990,28795,125785,0.002670387,0.25785
6/7/2018,193.46,178.9082,175.4696,1,0,500,0,96730,28795,125525,-0.002067019,0.25525
6/8/2018,191.7,179.4126,175.6247,1,0,500,0,95850,28795,124645,-0.007010556,0.24645
6/11/2018,191.23,179.8816,175.746,1,0,500,0,95615,28795,124410,-0.001885354,0.2441
6/12/2018,192.28,180.3936,175.8762,1,0,500,0,96140,28795,124935,0.004219918,0.24935
6/13/2018,190.7,180.8398,175.9986,1,0,500,0,95350,28795,124145,-0.006323288,0.24145
6/14/2018,190.8,181.2236,176.1366,1,0,500,0,95400,28795,124195,0.000402755,0.24195
6/15/2018,188.84,181.5444,176.2546,1,0,500,0,94420,28795,123215,-0.007890817,0.23215
6/18/2018,188.74,181.9516,176.3998,1,0,500,0,94370,28795,123165,-0.000405795,0.23165
6/19/2018,185.69,182.2644,176.5456,1,0,500,0,92845,28795,121640,-0.012381764,0.2164
6/20/2018,186.5,182.5294,176.6955,1,0,500,0,93250,28795,122045,0.003329497,0.22045
6/21/2018,185.46,182.7898,176.8705,1,0,500,0,92730,28795,121525,-0.004260724,0.21525
6/22/2018,184.92,183.0054,177.05,1,0,500,0,92460,28795,121255,-0.002221765,0.21255
6/25/2018,182.17,183.1542,177.1974,1,0,500,0,91085,28795,119880,-0.011339739,0.1988
6/26/2018,184.43,183.3264,177.3639,1,0,500,0,92215,28795,121010,0.009426093,0.2101
6/27/2018,184.16,183.4448,177.6005,1,0,500,0,92080,28795,120875,-0.00111561,0.20875
6/28/2018,185.5,183.598,177.8906,1,0,500,0,92750,28795,121545,0.005542916,0.21545
6/29/2018,185.11,183.8442,178.1114,1,0,500,0,92555,28795,121350,-0.001604344,0.2135
7/2/2018,187.18,184.2734,178.3878,1,0,500,0,93590,28795,122385,0.008529048,0.22385
7/3/2018,183.92,184.647,178.6755,1,0,500,0,91960,28795,120755,-0.013318626,0.20755
7/5/2018,185.4,185.0962,178.9654,1,0,500,0,92700,28795,121495,0.006128111,0.21495
7/6/2018,187.97,185.5826,179.218,1,0,500,0,93985,28795,122780,0.010576567,0.2278
7/9/2018,190.58,186.1098,179.4804,1,0,500,0,95290,28795,124085,0.010628767,0.24085
7/10/2018,190.35,186.6704,179.7102,1,0,500,0,95175,28795,123970,-0.000926784,0.2397
7/11/2018,187.88,187.1228,179.8591,1,0,500,0,93940,28795,122735,-0.009962088,0.22735
7/12/2018,191.03,187.5614,180.0451,1,0,500,0,95515,28795,124310,0.012832525,0.2431
7/13/2018,191.33,187.8566,180.2399,1,0,500,0,95665,28795,124460,0.001206661,0.2446
7/16/2018,190.91,188.137,180.4383,1,0,500,0,95455,28795,124250,-0.001687289,0.2425
7/17/2018,191.45,188.2894,180.6278,1,0,500,0,95725,28795,124520,0.002173038,0.2452
7/18/2018,190.4,188.3942,180.7768,1,0,500,0,95200,28795,123995,-0.00421619,0.23995
7/19/2018,191.88,188.5108,180.9059,1,0,500,0,95940,28795,124735,0.005967983,0.24735
7/20/2018,191.44,188.5924,181.0364,1,0,500,0,95720,28795,124515,-0.001763739,0.24515
7/23/2018,191.61,188.6238,181.1713,1,0,500,0,95805,28795,124600,0.000682649,0.246
7/24/2018,193,188.712,181.3513,1,0,500,0,96500,28795,125295,0.005577849,0.25295
7/25/2018,194.82,188.8454,181.5374,1,0,500,0,97410,28795,126205,0.00726286,0.26205
7/26/2018,194.21,189.0008,181.7113,1,0,500,0,97105,28795,125900,-0.002416703,0.259
7/27/2018,190.98,189.0568,181.8544,1,0,500,0,95490,28795,124285,-0.012827641,0.24285
7/30/2018,189.91,189.1152,182.0032,1,0,500,0,94955,28795,123750,-0.004304622,0.2375
7/31/2018,190.29,189.1948,182.1367,1,0,500,0,95145,28795,123940,0.001535354,0.2394
8/1/2018,201.5,189.4722,182.3519,1,0,500,0,100750,28795,129545,0.045223495,0.29545
8/2/2018,207.39,189.8768,182.6086,1,0,500,0,103695,28795,132490,0.022733413,0.3249
8/3/2018,207.99,190.2694,182.8888,1,0,500,0,103995,28795,132790,0.002264322,0.3279
8/6/2018,209.07,190.6878,183.1951,1,0,500,0,104535,28795,133330,0.004066571,0.3333
8/7/2018,207.11,191.0584,183.4797,1,0,500,0,103555,28795,132350,-0.007350184,0.3235
8/8/2018,207.25,191.4454,183.772,1,0,500,0,103625,28795,132420,0.000528901,0.3242
8/9/2018,208.88,191.873,184.1078,1,0,500,0,104440,28795,133235,0.006154659,0.33235
8/10/2018,207.53,192.2862,184.4307,1,0,500,0,103765,28795,132560,-0.005066236,0.3256
8/13/2018,208.87,192.6588,184.8067,1,0,500,0,104435,28795,133230,0.005054315,0.3323
8/14/2018,209.75,193.0172,185.2157,1,0,500,0,104875,28795,133670,0.003302559,0.3367
8/15/2018,210.24,193.3558,185.6687,1,0,500,0,105120,28795,133915,0.001832872,0.33915
8/16/2018,213.32,193.7426,186.0742,1,0,500,0,106660,28795,135455,0.011499832,0.35455
8/17/2018,217.58,194.225,186.5666,1,0,500,0,108790,28795,137585,0.015724779,0.37585
8/20/2018,215.46,194.7002,187.0564,1,0,500,0,107730,28795,136525,-0.007704328,0.36525
8/21/2018,215.04,195.1764,187.529,1,0,500,0,107520,28795,136315,-0.00153818,0.36315
8/22/2018,215.05,195.6318,188.0127,1,0,500,0,107525,28795,136320,3.67E-05,0.3632
8/23/2018,215.49,196.1276,188.4837,1,0,500,0,107745,28795,136540,0.00161385,0.3654
8/24/2018,216.16,196.6348,188.9292,1,0,500,0,108080,28795,136875,0.002453493,0.36875
8/27/2018,217.94,197.2168,189.3806,1,0,500,0,108970,28795,137765,0.006502283,0.37765
8/28/2018,219.7,197.836,189.8938,1,0,500,0,109850,28795,138645,0.006387689,0.38645
8/29/2018,222.98,198.5818,190.4231,1,0,500,0,111490,28795,140285,0.011828771,0.40285
8/30/2018,225.03,199.3524,190.9409,1,0,500,0,112515,28795,141310,0.007306555,0.4131
8/31/2018,227.63,200.1958,191.4928,1,0,500,0,113815,28795,142610,0.009199632,0.4261
9/4/2018,228.36,201.0646,192.035,1,0,500,0,114180,28795,142975,0.002559428,0.42975
9/5/2018,226.87,201.9586,192.5564,1,0,500,0,113435,28795,142230,-0.005210701,0.4223
9/6/2018,223.1,202.732,193.0292,1,0,500,0,111550,28795,140345,-0.013253181,0.40345
9/7/2018,221.3,203.4748,193.4598,1,0,500,0,110650,28795,139445,-0.006412769,0.39445
9/10/2018,218.33,204.1314,193.8647,1,0,500,0,109165,28795,137960,-0.01064936,0.3796
9/11/2018,223.85,204.9062,194.3752,1,0,500,0,111925,28795,140720,0.020005799,0.4072
9/12/2018,221.07,205.584,194.9287,1,0,500,0,110535,28795,139330,-0.009877771,0.3933
9/13/2018,226.41,206.4338,195.5404,1,0,500,0,113205,28795,142000,0.019163138,0.42
9/14/2018,223.84,207.2026,196.1494,1,0,500,0,111920,28795,140715,-0.009049296,0.40715
9/17/2018,217.88,207.8008,196.6917,1,0,500,0,108940,28795,137735,-0.021177557,0.37735
9/18/2018,218.24,208.354,197.2319,1,0,500,0,109120,28795,137915,0.001306857,0.37915
9/19/2018,218.37,208.9144,197.7924,1,0,500,0,109185,28795,137980,0.000471305,0.3798
9/20/2018,220.03,209.5574,198.3401,1,0,500,0,110015,28795,138810,0.006015365,0.3881
9/21/2018,217.66,210.09,198.8257,1,0,500,0,108830,28795,137625,-0.008536849,0.37625
9/24/2018,220.79,210.6792,199.2679,1,0,500,0,110395,28795,139190,0.01137148,0.3919
9/25/2018,222.19,211.3048,199.7209,1,0,500,0,111095,28795,139890,0.005029097,0.3989
9/26/2018,220.42,211.8842,200.0868,1,0,500,0,110210,28795,139005,-0.006326399,0.39005
9/27/2018,224.95,212.5752,200.4847,1,0,500,0,112475,28795,141270,0.016294378,0.4127
9/28/2018,225.74,213.2524,200.8816,1,0,500,0,112870,28795,141665,0.002796064,0.41665
10/1/2018,227.26,213.9688,201.2806,1,0,500,0,113630,28795,142425,0.005364769,0.42425
10/2/2018,229.28,214.7222,201.673,1,0,500,0,114640,28795,143435,0.007091452,0.43435
10/3/2018,232.07,215.5036,202.1078,1,0,500,0,116035,28795,144830,0.00972566,0.4483
10/4/2018,227.99,216.167,202.5062,1,0,500,0,113995,28795,142790,-0.01408548,0.4279
10/5/2018,224.29,216.7686,202.8847,1,0,500,0,112145,28795,140940,-0.012956089,0.4094
10/8/2018,223.77,217.4244,203.2406,1,0,500,0,111885,28795,140680,-0.001844757,0.4068
10/9/2018,226.87,218.1636,203.6394,1,0,500,0,113435,28795,142230,0.011017913,0.4223
10/10/2018,216.36,218.685,203.9399,1,0,500,0,108180,28795,136975,-0.036947198,0.36975
10/11/2018,214.45,218.944,204.2081,1,0,500,0,107225,28795,136020,-0.006972075,0.3602
10/12/2018,222.11,219.2384,204.5576,1,0,500,0,111055,28795,139850,0.028157624,0.3985
10/15/2018,217.36,219.4258,204.8476,1,0,500,0,108680,28795,137475,-0.016982481,0.37475
10/16/2018,222.15,219.6874,205.1876,1,0,500,0,111075,28795,139870,0.017421349,0.3987
10/17/2018,221.19,219.969,205.5137,1,0,500,0,110595,28795,139390,-0.003431758,0.3939
10/18/2018,216.02,220.1444,205.7949,1,0,500,0,108010,28795,136805,-0.018545089,0.36805
10/19/2018,219.31,220.353,206.113,1,0,500,0,109655,28795,138450,0.012024414,0.3845
10/22/2018,220.65,220.6154,206.4508,1,0,500,0,110325,28795,139120,0.004839292,0.3912
10/23/2018,222.73,220.8926,206.7757,1,0,500,0,111365,28795,140160,0.007475561,0.4016
10/24/2018,215.09,220.9994,207.0083,1,0,500,0,107545,28795,136340,-0.027254566,0.3634
10/25/2018,219.8,221.1906,207.2732,1,0,500,0,109900,28795,138695,0.017272994,0.38695
10/26/2018,216.3,221.2502,207.4964,1,0,500,0,108150,28795,136945,-0.012617614,0.36945
10/29/2018,212.24,221.1434,207.6842,1,0,500,0,106120,28795,134915,-0.014823469,0.34915
10/30/2018,213.3,221.1002,207.9002,1,0,500,0,106650,28795,135445,0.003928399,0.35445
10/31/2018,218.86,221.1766,208.1765,1,0,500,0,109430,28795,138225,0.020524936,0.38225
11/1/2018,222.22,221.32,208.4759,1,0,500,0,111110,28795,139905,0.012154097,0.39905
11/2/2018,207.48,221.1598,208.6437,1,0,500,0,103740,28795,132535,-0.052678603,0.32535
11/5/2018,201.59,220.8684,208.7516,1,0,500,0,100795,28795,129590,-0.022220546,0.2959
11/6/2018,203.77,220.585,208.9009,1,0,500,0,101885,28795,130680,0.008411143,0.3068
11/7/2018,209.95,220.39,209.113,1,0,500,0,104975,28795,133770,0.023645546,0.3377
11/8/2018,208.49,220.1002,209.341,1,0,500,0,104245,28795,133040,-0.005457128,0.3304
11/9/2018,204.47,219.689,209.5207,1,0,500,0,102235,28795,131030,-0.015108238,0.3103
11/12/2018,194.17,219.0198,209.6078,1,0,500,0,97085,28795,125880,-0.039303976,0.2588
11/13/2018,192.23,218.2972,209.6809,1,0,500,0,96115,28795,124910,-0.007705752,0.2491
11/14/2018,186.8,217.4958,209.7272,1,0,500,0,93400,28795,122195,-0.02173565,0.22195
11/15/2018,191.41,216.862,209.797,1,0,500,0,95705,28795,124500,0.018863292,0.245
11/16/2018,193.53,216.3066,209.8907,1,0,500,0,96765,28795,125560,0.008514056,0.2556
11/19/2018,185.86,215.6572,209.8943,1,0,500,0,92930,28795,121725,-0.030543167,0.21725
11/20/2018,176.98,214.7198,209.813,1,0,500,0,88490,28795,117285,-0.036475662,0.17285
11/21/2018,176.78,213.834,209.709,1,0,500,0,88390,28795,117185,-0.000852624,0.17185
11/23/2018,172.29,212.7516,209.5927,1,0,500,0,86145,28795,114940,-0.019157742,0.1494
11/26/2018,174.62,211.7672,209.4849,1,0,500,0,87310,28795,116105,0.010135723,0.16105
11/27/2018,174.24,210.8944,209.3476,1,0,500,0,87120,28795,115915,-0.00163645,0.15915
11/28/2018,180.94,210.1484,209.2512,1,0,500,0,90470,28795,119265,0.028900487,0.19265
11/29/2018,179.55,209.372,209.1432,1,0,500,0,89775,28795,118570,-0.005827359,0.1857
11/30/2018,178.58,208.543,209.0502,0,-1,0,-500,0,118085,118085,-0.004090411,0.18085
12/3/2018,184.82,207.8862,208.9881,0,0,0,0,0,118085,118085,0,0.18085
12/4/2018,176.69,207.0042,208.8417,0,0,0,0,0,118085,118085,0,0.18085
12/6/2018,174.72,206.0548,208.6798,0,0,0,0,0,118085,118085,0,0.18085
12/7/2018,168.49,205.0162,208.4502,0,0,0,0,0,118085,118085,0,0.18085
12/10/2018,169.6,203.9092,208.2422,0,0,0,0,0,118085,118085,0,0.18085
12/11/2018,168.63,202.767,208.0097,0,0,0,0,0,118085,118085,0,0.18085
12/12/2018,169.1,201.6038,207.7863,0,0,0,0,0,118085,118085,0,0.18085
12/13/2018,170.95,200.4372,207.5797,0,0,0,0,0,118085,118085,0,0.18085
12/14/2018,165.48,199.1054,207.3045,0,0,0,0,0,118085,118085,0,0.18085
12/17/2018,163.94,197.8244,206.9957,0,0,0,0,0,118085,118085,0,0.18085
12/18/2018,166.07,196.66,206.7143,0,0,0,0,0,118085,118085,0,0.18085
12/19/2018,160.89,195.4024,206.4134,0,0,0,0,0,118085,118085,0,0.18085
12/20/2018,156.83,194.0016,206.0826,0,0,0,0,0,118085,118085,0,0.18085
12/21/2018,150.73,192.689,205.687,0,0,0,0,0,118085,118085,0,0.18085
12/24/2018,146.83,191.3366,205.1403,0,0,0,0,0,118085,118085,0,0.18085
12/26/2018,157.17,190.0378,204.6381,0,0,0,0,0,118085,118085,0,0.18085
12/27/2018,156.15,188.8136,204.1197,0,0,0,0,0,118085,118085,0,0.18085
12/28/2018,156.23,187.4952,203.5913,0,0,0,0,0,118085,118085,0,0.18085
12/31/2018,157.74,186.2262,203.0976,0,0,0,0,0,118085,118085,0,0.18085
1/2/2019,157.92,185.0642,202.6043,0,0,0,0,0,118085,118085,0,0.18085
1/3/2019,142.19,183.5218,201.9374,0,0,0,0,0,118085,118085,0,0.18085
1/4/2019,148.26,182.074,201.3447,0,0,0,0,0,118085,118085,0,0.18085
1/7/2019,147.93,180.578,200.7353,0,0,0,0,0,118085,118085,0,0.18085
1/8/2019,150.75,179.2912,200.1453,0,0,0,0,0,118085,118085,0,0.18085
1/9/2019,153.31,177.9614,199.576,0,0,0,0,0,118085,118085,0,0.18085
1/10/2019,153.8,176.7114,198.9808,0,0,0,0,0,118085,118085,0,0.18085
